sample,step,layer,module,mean,max,p99,p999,p9999,top001_mean,massive_score_1,massive_score_2
sample_00161,4,1,ff_out_INPUT,0.006601415108889341,6.328125,0.064697265625,0.2210693359375,0.69189453125,0.4302961826324463,9.146083142334662,958.5998319482075
sample_00161,4,8,ff_out_INPUT,0.04802802950143814,16.875,0.28955078125,0.84130859375,2.341796875,1.4687995910644531,7.206004973398878,351.3572524544688
sample_00161,4,16,ff_out_INPUT,0.11563026160001755,19.109375,0.64404296875,1.7568359375,3.642578125,2.580396890640259,5.246112586133997,165.26273557587234
sample_00161,4,23,ff_out_INPUT,0.18431900441646576,34.5,1.181640625,3.11328125,6.79296875,4.686298847198486,5.0787809010916165,187.17548001883205
sample_00161,4,27,ff_out_INPUT,0.22662603855133057,144.25,1.751953125,6.67578125,19.359375,12.294564247131348,7.451170294779057,636.5111200680337
sample_00161,4,31,ff_out_INPUT,0.6728760600090027,462.25,8.890625,30.390625,56.9375,41.32638168334961,8.118551041384228,686.9764293948147
sample_00161,16,1,ff_out_INPUT,0.006642176304012537,6.35546875,0.06494140625,0.22119140625,0.6923828125,0.4309574365615845,9.17912539634098,956.8338584782948
sample_00161,16,8,ff_out_INPUT,0.04893964156508446,17.0,0.29345703125,0.85498046875,2.365234375,1.4874565601348877,7.187448359372638,347.36659245298944
sample_00161,16,16,ff_out_INPUT,0.11553607136011124,18.96875,0.63916015625,1.73828125,3.66015625,2.567913770675659,5.182497317751128,164.1803129957024
sample_00161,16,23,ff_out_INPUT,0.18548288941383362,34.90625,1.1953125,3.14453125,6.92578125,4.742554664611816,5.040045113986173,188.19120312606367
sample_00161,16,27,ff_out_INPUT,0.22769029438495636,143.125,1.7568359375,6.609375,19.296875,12.168091773986816,7.417004044739366,628.5950576007766
sample_00161,16,31,ff_out_INPUT,0.69668048620224,469.25,9.21875,31.296875,56.8125,42.214630126953125,8.25962596114242,673.5512226307266
sample_00161,32,1,ff_out_INPUT,0.0067336359061300755,6.41015625,0.06536865234375,0.2236328125,0.70458984375,0.4330452084541321,9.097712968592402,951.9592118980325
sample_00161,32,8,ff_out_INPUT,0.04921332374215126,16.953125,0.29248046875,0.85546875,2.392578125,1.491528868675232,7.085714256098893,344.48235286852014
sample_00161,32,16,ff_out_INPUT,0.11686130613088608,19.921875,0.64501953125,1.7529296875,3.701171875,2.5847856998443604,5.382585737435969,170.4745048197751
sample_00161,32,23,ff_out_INPUT,0.18542245030403137,39.84375,1.19140625,3.111328125,6.91796875,4.730773448944092,5.759457925045617,214.88092615462796
sample_00161,32,27,ff_out_INPUT,0.23445646464824677,125.0625,1.8408203125,6.828125,19.3125,12.25857162475586,6.475728151986678,533.4145716710545
sample_00161,32,31,ff_out_INPUT,0.6616858839988708,467.0,8.59375,28.625,53.96875,39.57923889160156,8.653155759832652,705.7729418677874
sample_00161,63,1,ff_out_INPUT,0.006897985003888607,6.7421875,0.0660400390625,0.221435546875,0.71044921875,0.4305257797241211,9.490034230683229,977.4126389188781
sample_00161,63,8,ff_out_INPUT,0.0496981181204319,16.59375,0.2919921875,0.85205078125,2.43359375,1.4978032112121582,6.818619554645801,333.890845139859
sample_00161,63,16,ff_out_INPUT,0.11275580525398254,20.71875,0.62060546875,1.673828125,3.55078125,2.469482421875,5.834983481916878,183.74883772806754
sample_00161,63,23,ff_out_INPUT,0.1826469749212265,35.9375,1.1748046875,3.111328125,7.12109375,4.832531452178955,5.0466264328473045,196.7593388716459
sample_00161,63,27,ff_out_INPUT,0.23364312946796417,123.4375,1.83203125,6.7265625,19.375,12.043963432312012,6.370967738647242,528.3163900343201
sample_00161,63,31,ff_out_INPUT,0.6493948101997375,466.25,8.25,26.6875,46.21875,35.701900482177734,10.087897225674018,717.9761610303469
sample_00162,0,1,ff_out_INPUT,0.006536791101098061,6.74609375,0.0645751953125,0.221923828125,0.685546875,0.43088194727897644,9.84045569691415,1032.0175947936955
sample_00162,0,8,ff_out_INPUT,0.04814823716878891,20.90625,0.29150390625,0.84326171875,2.404296875,1.4836100339889526,8.695369582030631,434.20583778908644
sample_00162,0,16,ff_out_INPUT,0.11476919800043106,19.265625,0.63623046875,1.7431640625,3.619140625,2.5614395141601562,5.3232595643523535,167.86405810108616
sample_00162,0,23,ff_out_INPUT,0.18540839850902557,31.921875,1.177734375,3.1015625,6.93359375,4.6988983154296875,4.603943655331777,172.1705895471621
sample_00162,0,27,ff_out_INPUT,0.22444619238376617,136.25,1.7470703125,6.828125,20.171875,12.700695037841797,6.754453908347908,607.0497007876963
sample_00162,0,31,ff_out_INPUT,0.7120518088340759,480.75,9.6875,32.59375,57.125,43.293174743652344,8.41575492194035,675.1615363993973
sample_00162,4,1,ff_out_INPUT,0.006566791795194149,6.74609375,0.064697265625,0.22265625,0.69287109375,0.4327755868434906,9.736433968004109,1027.3027815362211
sample_00162,4,8,ff_out_INPUT,0.048111483454704285,20.765625,0.29150390625,0.84423828125,2.404296875,1.4867284297943115,8.636880548967646,431.6146415107711
sample_00162,4,16,ff_out_INPUT,0.11559571325778961,19.5625,0.6416015625,1.7470703125,3.640625,2.568479299545288,5.373390543180387,169.2320394619941
sample_00162,4,23,ff_out_INPUT,0.1837327927350998,32.71875,1.173828125,3.083984375,6.76953125,4.639194965362549,4.8332371538528065,178.0778908988444
sample_00162,4,27,ff_out_INPUT,0.22480331361293793,145.375,1.744140625,6.69921875,19.578125,12.32600212097168,7.425379086390867,646.6763821085844
sample_00162,4,31,ff_out_INPUT,0.6935729384422302,468.25,9.34375,31.953125,56.8125,42.8795051574707,8.242024200969501,675.1272538118633
sample_00162,16,1,ff_out_INPUT,0.00660901190713048,6.7578125,0.06488037109375,0.222900390625,0.6953125,0.43326422572135925,9.719100983815176,1022.5132546026198
sample_00162,16,8,ff_out_INPUT,0.04896104335784912,20.84375,0.295166015625,0.85595703125,2.423828125,1.501302719116211,8.599516483457274,425.72102866447955
sample_00162,16,16,ff_out_INPUT,0.11607106029987335,19.609375,0.642578125,1.751953125,3.640625,2.574544906616211,5.386266079625707,168.94282915922588
sample_00162,16,23,ff_out_INPUT,0.1858171969652176,35.5,1.1962890625,3.125,6.9609375,4.7451558113098145,5.099887759227995,191.0479690217554
