sample,step,layer,name,cosine,relative_l2,max_abs_diff,mean_abs_diff
sample_00007,63,31,block_out,0.7756326794624329,0.6664609909057617,548.3919067382812,3.2901651859283447
sample_00007,63,8,block_out,0.971418023109436,0.24540747702121735,236.5359344482422,0.14943429827690125
sample_00008,0,16,block_out,0.91282719373703,0.40924331545829773,221.10125732421875,0.5765186548233032
sample_00008,0,1,block_out,1.000738501548767,0.0005167587078176439,0.0341796875,0.00016461823543068022
sample_00008,0,23,block_out,0.8002992272377014,0.6091582179069519,372.393310546875,1.1372535228729248
sample_00008,0,27,block_out,0.8485559821128845,0.5324351787567139,434.9150390625,1.676855444908142
sample_00008,0,31,block_out,0.8537303805351257,0.5490562915802002,478.6025390625,3.2011642456054688
sample_00008,0,8,block_out,0.9934660196304321,0.12011569738388062,3.125244140625,0.11104734987020493
sample_00008,16,16,block_out,0.8968689441680908,0.44365033507347107,221.463623046875,0.6283735036849976
sample_00008,16,1,block_out,0.994421124458313,0.11210428178310394,26.673828125,0.01033592876046896
sample_00008,16,23,block_out,0.7628345489501953,0.6627850532531738,370.034423828125,1.2602205276489258
sample_00008,16,27,block_out,0.7909199595451355,0.6197027564048767,432.804443359375,1.9745149612426758
sample_00008,16,31,block_out,0.736945629119873,0.7374926209449768,651.0400390625,3.99889874458313
sample_00008,16,8,block_out,0.9894509315490723,0.15041938424110413,43.66162109375,0.12930794060230255
sample_00008,32,16,block_out,0.8588988780975342,0.517003059387207,602.4376220703125,0.6435818076133728
sample_00008,32,1,block_out,0.9910906553268433,0.13861164450645447,25.70703125,0.016193054616451263
sample_00008,32,23,block_out,0.7214324474334717,0.7167130708694458,810.0863037109375,1.2836111783981323
sample_00008,32,27,block_out,0.7664088606834412,0.6526209115982056,909.6448974609375,2.0107452869415283
sample_00008,32,31,block_out,0.7166138291358948,0.7654736042022705,634.0463256835938,4.058022499084473
sample_00008,32,8,block_out,0.9852275848388672,0.17669044435024261,126.0802001953125,0.13589993119239807
sample_00008,4,16,block_out,0.880032479763031,0.4775371551513672,554.626953125,0.5999805927276611
sample_00008,4,1,block_out,0.9979527592658997,0.07448536902666092,22.4775390625,0.004582653287798166
sample_00008,4,23,block_out,0.7501057386398315,0.6780263781547546,726.52197265625,1.2042630910873413
sample_00008,4,27,block_out,0.8076393008232117,0.5966672897338867,862.40869140625,1.8369874954223633
sample_00008,4,31,block_out,0.7858098745346069,0.6719220876693726,535.6951293945312,3.7049503326416016
sample_00008,4,8,block_out,0.9910207390785217,0.139020174741745,96.517578125,0.11855766922235489
sample_00008,63,16,block_out,0.9017418622970581,0.43350332975387573,240.560546875,0.5937511324882507
sample_00008,63,1,block_out,0.9823052287101746,0.19129875302314758,27.9388427734375,0.027289386838674545
sample_00008,63,23,block_out,0.7860341668128967,0.6326577663421631,391.9344482421875,1.2250208854675293
sample_00008,63,27,block_out,0.828729510307312,0.5688723921775818,457.8641357421875,1.778838872909546
sample_00008,63,31,block_out,0.7715455293655396,0.6720947623252869,570.3572998046875,3.3720271587371826
sample_00008,63,8,block_out,0.9830434322357178,0.19051864743232727,41.551513671875,0.14441731572151184
